sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,model_path,model_shorthand,stage,ingredient,step,tokens_seen
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.1473560929298401,39,2.80952381,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.18691498041152954,40,2.80952381,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0,0,3.9,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0005993843078613281,1,3.9,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.06774783134460449,2,3.9,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.19147485494613647,3,3.9,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.22784733772277832,4,3.9,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.29605191946029663,5,3.9,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.3299069404602051,6,3.9,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.34522396326065063,7,3.9,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.36523252725601196,8,3.9,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.35836511850357056,9,3.9,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.32807260751724243,10,3.9,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.30993276834487915,11,3.9,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.31807881593704224,12,3.9,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.3205723166465759,13,3.9,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.3043239116668701,14,3.9,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.3067924380302429,15,3.9,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.3060604929924011,16,3.9,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.2917531728744507,17,3.9,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.30356156826019287,18,3.9,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.2920086979866028,19,3.9,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.2815130352973938,20,3.9,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.2815961241722107,21,3.9,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.2867036461830139,22,3.9,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.2846083641052246,23,3.9,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.2827502489089966,24,3.9,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.2748326063156128,25,3.9,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.26268404722213745,26,3.9,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.2549583315849304,27,3.9,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.24652159214019775,28,3.9,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.23484939336776733,29,3.9,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.21785658597946167,30,3.9,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.2034447193145752,31,3.9,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.18916475772857666,32,3.9,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.17542314529418945,33,3.9,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.15874439477920532,34,3.9,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.1414564847946167,35,3.9,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.12614959478378296,36,3.9,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.11160057783126831,37,3.9,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0990632176399231,38,3.9,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.08776026964187622,39,3.9,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.10534119606018066,40,3.9,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.0,0,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.0013709068298339844,1,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.0951351523399353,2,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.2702626585960388,3,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.31799769401550293,4,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.3727010488510132,5,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.31903576850891113,6,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.30609822273254395,7,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.3046637177467346,8,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.26969414949417114,9,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.2506645917892456,10,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.23665225505828857,11,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.2342005968093872,12,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.24778211116790771,13,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.2264333963394165,14,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.22685056924819946,15,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.22927331924438477,16,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.23193645477294922,17,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.23389685153961182,18,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.22713840007781982,19,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.23333561420440674,20,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.22865420579910278,21,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.2264636754989624,22,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.22970330715179443,23,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.2274380326271057,24,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.21999716758728027,25,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.21211737394332886,26,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.2021903395652771,27,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.1960187554359436,28,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.18714463710784912,29,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.17435145378112793,30,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.16327369213104248,31,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.15296822786331177,32,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.1418396234512329,33,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.128942608833313,34,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.11566978693008423,35,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.1038849949836731,36,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.09243500232696533,37,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.08229464292526245,38,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.07385802268981934,39,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.09130972623825073,40,3.764705882,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.0,0,1.571428571,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.003713667392730713,1,1.571428571,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.13471221923828125,2,1.571428571,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.31900423765182495,3,1.571428571,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.37564802169799805,4,1.571428571,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.43322092294692993,5,1.571428571,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.4989754557609558,6,1.571428571,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.5724422633647919,7,1.571428571,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.6090209782123566,8,1.571428571,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.6353603601455688,9,1.571428571,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.6358613967895508,10,1.571428571,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.6407632231712341,11,1.571428571,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.6365537643432617,12,1.571428571,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.6260003447532654,13,1.571428571,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.6150318682193756,14,1.571428571,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.6089819371700287,15,1.571428571,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.6135186851024628,16,1.571428571,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.6241910457611084,17,1.571428571,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.6389221251010895,18,1.571428571,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.6294587552547455,19,1.571428571,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.6339054703712463,20,1.571428571,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.6433011889457703,21,1.571428571,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.6509523093700409,22,1.571428571,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.6504946649074554,23,1.571428571,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.6557559072971344,24,1.571428571,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.6496118307113647,25,1.571428571,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.6434330344200134,26,1.571428571,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.6355304718017578,27,1.571428571,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.6309933364391327,28,1.571428571,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.6166383624076843,29,1.571428571,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.6004637777805328,30,1.571428571,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.5715941786766052,31,1.571428571,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.5412366986274719,32,1.571428571,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.5034233629703522,33,1.571428571,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.46583324670791626,34,1.571428571,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.4203028082847595,35,1.571428571,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.37546783685684204,36,1.571428571,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.3372036814689636,37,1.571428571,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.30320924520492554,38,1.571428571,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.27108991146087646,39,1.571428571,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.30973899364471436,40,1.571428571,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.0,0,1.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
